donor_id,acquisition_channel,cause,gender,age,socioeconomic_level,initial_amount,current_amount,amount_variance,amount_trend_monthly_pct,spontaneous_upgrade,optimal_upgrade_amount,elasticity_score,months_active,successful_payments,failed_payments,payment_success_rate,consecutive_failed_payments,recency_days,emails_sent,emails_opened,emails_clicked,email_open_rate,email_click_rate,last_email_open_days,last_non_transactional_interaction_days,rfm_recency,rfm_frequency,rfm_monetary,complaint_history,pause_requests,previous_upgrade_requests,upgrade_accepted,upgrade_acceptance_rate,months_since_last_upgrade_request,experiment_group,optimal_intervention_month,upgrade_response,churned,uplift_segment
DON-1840,calle,salud,M,80,alto,117.7,112.02,6.5,-0.0019,0,50.48,0.4506,25,23,2,0.92,0,19,21,5,1,0.2704,0.0513,13,31,19,9.2,7.9379,0,0,0,0,,,1,6,0,0,persuadable
DON-1841,online,salud,F,52,medio_alto,58.55,59.25,0.04,0.0004,0,21.72,0.3666,28,26,2,0.9286,0,38,24,5,1,0.2233,0.0485,19,10,38,9.3,7.4146,0,0,2,0,0.0,28.0,0,6,0,0,persuadable
DON-1842,online,infancia,M,30,medio_alto,34.13,35.83,1.7,0.0166,0,14.6,0.4074,3,3,0,1.0,0,10,3,1,0,0.5743,0.0874,24,6,10,10.0,4.6867,0,0,0,0,,,1,4,0,0,persuadable
DON-1843,online,medio_ambiente,F,36,medio_alto,48.9,50.49,1.96,0.002,0,19.8,0.3922,16,16,0,1.0,0,26,13,5,0,0.4223,0.0745,5,83,26,10.0,6.6956,0,2,2,1,0.5,13.0,1,4,0,0,persuadable
DON-1844,evento,medio_ambiente,M,36,medio,28.81,51.95,2.41,0.0236,1,13.22,0.2546,34,30,4,0.8824,0,22,33,11,1,0.3396,0.0502,45,67,22,8.8,7.4772,0,0,2,0,0.0,2.0,0,7,0,0,sure_thing
DON-1845,telefono,infancia,otro,18,medio,23.27,28.77,0.88,0.0197,0,8.4,0.292,12,11,1,0.9167,0,29,10,6,1,0.6865,0.1525,11,121,29,9.2,5.8471,0,0,3,1,0.3333,3.0,1,5,1,0,persuadable
DON-1846,calle,salud,F,37,medio,27.43,25.31,0.6,-0.0258,0,6.94,0.2742,3,3,0,1.0,0,21,2,0,0,0.442,0.1915,75,39,21,10.0,4.3429,0,1,0,0,,,0,5,0,0,persuadable
DON-1847,calle,emergencias,F,51,bajo,7.14,8.43,0.1,0.0258,1,2.11,0.2503,7,7,0,1.0,0,1,6,1,0,0.2033,0.0415,11,24,1,10.0,4.0945,0,1,0,0,,,0,6,0,0,sure_thing
DON-1848,calle,salud,F,25,medio_alto,37.6,34.1,0.17,-0.0186,0,13.84,0.406,5,4,1,0.8,0,6,4,2,0,0.7195,0.0997,59,4,6,8.0,5.1446,0,0,0,0,,,0,5,0,0,persuadable
DON-1849,referido,educacion,F,55,medio,22.0,9.32,0.84,-0.0199,0,2.6,0.2788,29,28,1,0.9655,0,56,25,12,3,0.5156,0.137,13,85,56,9.7,5.6032,0,0,2,1,0.5,15.0,1,5,1,0,persuadable
DON-1850,evento,infancia,M,48,medio,13.13,16.04,1.44,0.0092,0,2.72,0.1694,24,23,1,0.9583,3,5,20,6,2,0.3271,0.1459,21,27,5,9.6,5.9557,1,0,0,0,,,0,12,0,0,persuadable
DON-1851,calle,medio_ambiente,F,32,medio,20.71,28.06,0.75,0.0177,0,6.56,0.2338,20,17,3,0.85,0,12,22,3,1,0.1585,0.061,13,37,12,8.5,6.3319,0,0,1,1,1.0,3.0,1,7,1,0,persuadable
DON-1852,referido,infancia,otro,40,medio,14.61,22.09,0.98,0.0284,1,5.8,0.2628,18,17,1,0.9444,0,8,18,6,2,0.3723,0.1237,14,16,8,9.4,5.988,0,1,3,2,0.6667,4.0,1,5,1,0,persuadable
DON-1853,referido,salud,F,62,medio_bajo,12.44,9.72,0.22,-0.0547,0,2.78,0.2856,4,3,1,0.75,0,1,3,2,0,0.7558,0.0767,28,33,1,7.5,3.6859,0,0,0,0,,,1,6,0,0,persuadable
DON-1854,referido,emergencias,F,51,medio_bajo,10.28,15.47,0.31,0.0337,1,4.05,0.2618,15,13,2,0.8667,0,3,14,5,0,0.4249,0.0481,35,68,3,8.7,5.4513,0,0,1,1,1.0,10.0,1,4,0,0,sure_thing
DON-1855,telefono,salud,F,42,medio_bajo,9.11,12.78,0.18,0.0224,1,3.38,0.2645,18,14,4,0.7778,0,6,14,7,1,0.5232,0.0878,61,56,6,7.8,5.4426,0,0,1,1,1.0,12.0,1,6,0,0,sure_thing
DON-1856,calle,infancia,F,38,medio_bajo,7.69,6.78,0.04,-0.0118,0,1.65,0.2438,10,9,1,0.9,0,12,10,2,0,0.2179,0.0478,25,202,12,9.0,4.2312,0,2,3,1,0.3333,8.0,1,6,0,0,persuadable
DON-1857,referido,medio_ambiente,F,42,alto,199.8,205.61,5.39,0.0029,0,94.0,0.4572,10,9,1,0.9,0,41,9,3,1,0.3517,0.1268,7,30,41,9.0,7.6291,0,1,0,0,,,1,7,0,0,persuadable
DON-1858,online,salud,M,35,medio_bajo,5.72,6.81,0.41,0.0159,0,1.58,0.2326,12,11,1,0.9167,0,14,10,0,0,0.0922,0.0208,136,33,14,9.2,4.4155,0,0,1,1,1.0,12.0,0,6,0,0,persuadable
DON-1859,referido,medio_ambiente,M,18,medio_bajo,5.44,1.0,0.14,-0.0947,0,0.26,0.2644,35,33,2,0.9429,0,21,30,11,4,0.3896,0.1352,34,2,21,9.4,3.5835,1,0,2,1,0.5,11.0,1,8,0,0,persuadable
DON-1860,evento,educacion,M,68,medio,14.35,1.31,0.75,-0.0275,0,0.37,0.2816,33,32,1,0.9697,0,11,30,16,2,0.5407,0.0696,14,22,11,9.7,3.7894,0,0,1,0,0.0,6.0,1,5,0,0,persuadable
DON-1861,referido,educacion,F,44,medio,29.42,47.89,2.09,0.0448,1,12.32,0.2573,14,13,1,0.9286,0,40,15,4,0,0.3306,0.0241,103,114,40,9.3,6.5095,0,0,3,2,0.6667,9.0,1,4,1,0,persuadable
DON-1862,evento,salud,M,47,medio_bajo,14.79,13.48,0.29,-0.0081,0,4.1,0.304,11,11,0,1.0,0,21,9,6,1,0.7405,0.1999,95,19,21,10.0,5.0058,1,0,0,0,,,0,9,0,0,persuadable
DON-1863,calle,medio_ambiente,M,41,medio_alto,47.92,51.83,3.83,0.0074,0,18.36,0.3542,11,8,3,0.7273,0,1,9,2,1,0.26,0.1243,2,65,1,7.3,6.3476,0,0,0,0,,,1,5,0,0,persuadable
DON-1864,online,infancia,otro,32,medio_alto,55.8,63.05,1.15,0.0065,0,21.47,0.3405,20,18,2,0.9,1,12,20,5,1,0.2854,0.0967,0,170,12,9.0,7.1405,1,0,2,0,0.0,2.0,0,12,0,0,persuadable
DON-1865,telefono,infancia,M,39,medio_bajo,7.14,14.32,0.11,0.0314,1,3.63,0.2534,32,29,3,0.9062,0,35,32,9,3,0.3089,0.1238,1,6,35,9.1,6.1296,0,0,2,1,0.5,3.0,0,4,0,0,sure_thing
DON-1866,telefono,medio_ambiente,F,21,medio_bajo,14.72,13.62,0.19,-0.0022,0,3.84,0.2823,34,30,4,0.8824,0,26,28,17,2,0.6171,0.1007,34,18,26,8.8,6.1401,0,0,2,0,0.0,21.0,1,6,1,0,persuadable
DON-1867,calle,medio_ambiente,M,71,alto,71.42,72.02,0.8,0.0003,0,31.2,0.4333,25,18,7,0.72,0,47,22,5,0,0.2566,0.0102,37,28,47,7.2,7.4964,0,2,2,1,0.5,18.0,1,5,0,0,persuadable
DON-1868,calle,salud,M,25,medio_alto,28.54,34.37,1.91,0.0157,0,13.98,0.4068,13,12,1,0.9231,0,5,11,6,2,0.6291,0.2159,38,12,5,9.2,6.1044,0,0,2,0,0.0,8.0,0,5,0,0,persuadable
DON-1869,calle,salud,F,28,medio_alto,28.93,51.46,3.16,0.0354,1,17.59,0.3419,22,18,4,0.8182,0,75,19,1,0,0.0643,0.0279,29,0,75,8.2,7.0327,0,0,1,1,1.0,2.0,0,6,0,1,sure_thing
DON-1870,evento,infancia,F,36,bajo,5.87,11.4,0.08,0.0449,1,3.3,0.2899,21,19,2,0.9048,0,6,19,12,2,0.675,0.1352,10,28,6,9.0,5.4823,0,1,1,1,1.0,20.0,0,5,0,0,sure_thing
DON-1871,referido,medio_ambiente,F,58,medio,25.62,25.93,0.11,0.0004,0,6.43,0.248,28,25,3,0.8929,0,1,22,5,1,0.266,0.0645,5,34,1,8.9,6.589,0,0,3,1,0.3333,16.0,1,7,0,0,persuadable
DON-1872,calle,infancia,M,42,medio,17.33,16.35,0.33,-0.0047,0,3.25,0.1985,12,10,2,0.8333,2,13,12,5,1,0.4184,0.1534,78,44,13,8.3,5.2842,0,0,0,0,,,1,8,1,1,persuadable
DON-1873,online,infancia,F,25,medio_bajo,14.78,16.94,0.79,0.0056,0,5.0,0.2949,26,26,0,1.0,0,2,31,20,4,0.6487,0.1393,73,79,2,10.0,6.09,0,0,1,1,1.0,20.0,1,3,1,0,persuadable
DON-1874,referido,educacion,M,58,medio,18.69,32.72,0.43,0.0501,1,8.84,0.2701,15,15,0,1.0,1,22,15,10,3,0.7007,0.2428,8,13,22,10.0,6.1981,0,0,2,2,1.0,4.0,1,8,0,0,sure_thing
DON-1875,evento,infancia,M,51,medio,13.01,28.63,0.52,0.0333,1,7.25,0.2532,36,32,4,0.8889,0,46,33,10,2,0.3213,0.0795,5,2,46,8.9,6.9389,2,0,3,1,0.3333,32.0,1,11,1,1,sure_thing
DON-1876,online,medio_ambiente,M,48,medio,19.32,16.69,1.32,-0.0044,0,3.5,0.2097,31,28,3,0.9032,2,50,33,15,7,0.4748,0.223,14,4,50,9.0,6.2507,0,0,2,0,0.0,26.0,0,8,0,0,persuadable
DON-1877,evento,infancia,M,51,medio_alto,48.77,31.91,1.28,-0.0384,0,12.22,0.3829,9,9,0,1.0,0,18,9,2,0,0.3286,0.0709,1,30,18,10.0,5.6636,0,1,0,0,,,0,4,0,0,persuadable
DON-1878,online,educacion,M,73,medio_alto,54.13,128.98,21.91,0.0432,1,47.75,0.3703,32,30,2,0.9375,0,15,36,9,1,0.2525,0.0331,5,114,15,9.4,8.3256,0,0,2,1,0.5,3.0,1,4,0,0,sure_thing
DON-1879,calle,salud,M,70,medio,19.18,36.15,0.34,0.0466,1,10.22,0.2828,19,18,1,0.9474,0,90,19,10,5,0.5703,0.2647,14,181,90,9.5,6.5336,0,0,3,2,0.6667,1.0,1,4,1,0,persuadable
DON-1880,evento,infancia,otro,33,medio_alto,45.78,29.76,8.76,-0.0233,0,10.14,0.3408,15,12,3,0.8,1,17,15,5,1,0.3681,0.1174,8,10,17,8.0,6.1035,0,0,3,0,0.0,14.0,0,10,0,0,persuadable
DON-1881,evento,salud,M,63,medio_bajo,7.67,7.0,0.09,-0.0034,0,1.93,0.276,26,22,4,0.8462,0,52,23,13,2,0.5833,0.1112,40,7,52,8.5,5.2095,0,1,3,2,0.6667,8.0,1,5,1,1,persuadable
DON-1882,referido,educacion,M,46,medio_alto,47.61,104.64,0.28,0.0363,1,43.87,0.4193,33,31,2,0.9394,0,49,31,22,2,0.7413,0.0812,70,19,49,9.4,8.1473,0,0,0,0,,,0,3,0,0,sure_thing
DON-1883,evento,emergencias,M,48,medio_bajo,14.86,24.16,1.03,0.0216,1,4.77,0.1974,29,28,1,0.9655,3,6,27,16,2,0.6015,0.1074,71,28,6,9.7,6.5534,1,0,1,0,0.0,18.0,1,10,1,0,sure_thing
DON-1884,referido,infancia,F,20,bajo,3.25,1.0,0.2,-0.0498,0,0.27,0.2684,23,23,0,1.0,0,0,18,6,3,0.3843,0.1881,27,74,0,10.0,3.1781,0,0,1,0,0.0,21.0,0,5,0,0,persuadable
DON-1885,calle,educacion,M,39,medio,27.73,25.75,2.31,-0.0238,0,7.37,0.2864,3,3,0,1.0,0,11,2,1,0,0.5636,0.0529,36,67,11,10.0,4.3599,0,0,0,0,,,1,3,0,0,persuadable
DON-1886,online,emergencias,F,31,medio,21.25,31.17,0.45,0.0274,1,8.66,0.2778,17,17,0,1.0,0,39,16,7,1,0.4785,0.117,20,115,39,10.0,6.2746,0,0,1,1,1.0,4.0,0,5,0,0,sure_thing
DON-1887,calle,emergencias,otro,52,alto,87.81,95.48,11.73,0.0175,0,44.37,0.4647,5,5,0,1.0,0,36,5,1,0,0.3472,0.0284,4,87,36,10.0,6.1704,0,0,0,0,,,1,4,0,0,persuadable
DON-1888,calle,salud,M,55,medio,29.1,36.08,0.19,0.03,1,7.87,0.2182,8,5,3,0.625,1,18,9,4,0,0.4815,0.067,30,25,18,6.2,5.6686,0,0,2,1,0.5,4.0,1,7,0,0,sure_thing
DON-1889,evento,salud,F,18,medio_bajo,9.83,15.09,0.02,0.0334,1,3.83,0.2535,16,15,1,0.9375,0,3,14,3,1,0.2848,0.0899,12,0,3,9.4,5.4908,0,0,0,0,,,1,5,0,0,sure_thing
DON-1890,telefono,medio_ambiente,M,41,medio,16.63,26.67,0.3,0.0173,0,6.34,0.2376,35,28,7,0.8,0,2,30,7,3,0.2362,0.1082,0,12,2,8.0,6.84,0,0,1,0,0.0,22.0,0,5,0,0,persuadable
DON-1891,calle,educacion,F,56,medio,13.63,16.71,1.09,0.0226,1,5.01,0.2997,10,10,0,1.0,0,61,11,7,0,0.6969,0.0533,25,42,61,10.0,5.1246,0,0,0,0,,,0,3,0,0,sure_thing
DON-1892,online,salud,M,39,medio,14.89,11.94,0.83,-0.0071,0,3.25,0.2718,28,28,0,1.0,0,10,32,13,6,0.4183,0.2182,6,31,10,10.0,5.8151,0,0,2,0,0.0,16.0,1,4,1,0,persuadable
DON-1893,referido,salud,M,51,medio_alto,54.15,66.51,1.55,0.0134,0,24.28,0.365,17,16,1,0.9412,0,20,16,3,0,0.197,0.0207,65,12,20,9.4,7.0314,0,0,0,0,,,0,6,0,0,persuadable
DON-1894,calle,medio_ambiente,M,46,medio_alto,46.5,60.94,0.69,0.0194,0,22.24,0.3649,16,14,2,0.875,0,47,13,3,0,0.249,0.0233,81,6,47,8.8,6.8835,0,0,1,0,0.0,11.0,1,6,0,0,persuadable
DON-1895,evento,educacion,F,46,medio_alto,56.96,133.62,0.17,0.0612,1,43.1,0.3225,22,20,2,0.9091,2,40,21,8,0,0.398,0.0326,5,10,40,9.1,7.9864,0,0,2,1,0.5,3.0,1,9,1,0,sure_thing
DON-1896,evento,educacion,M,38,alto,84.8,58.56,1.75,-0.0147,0,26.36,0.4501,21,17,4,0.8095,0,16,17,6,1,0.3531,0.0614,0,13,16,8.1,7.1154,0,0,1,1,1.0,14.0,0,7,0,0,persuadable
DON-1897,evento,infancia,M,26,medio_bajo,6.21,13.1,0.19,0.0317,1,3.33,0.2539,35,32,3,0.9143,0,13,40,12,0,0.3074,0.0206,0,90,13,9.1,6.1301,0,0,2,0,0.0,5.0,0,5,0,0,sure_thing
DON-1898,calle,educacion,F,27,medio_alto,25.21,29.49,1.46,0.0065,0,9.77,0.3314,26,24,2,0.9231,2,26,28,13,3,0.4751,0.1149,73,55,26,9.2,6.6435,0,0,3,0,0.0,21.0,0,7,0,0,persuadable
DON-1899,online,salud,F,51,medio,20.16,27.98,1.05,0.0323,1,7.15,0.2554,12,10,2,0.8333,0,8,10,3,1,0.3878,0.128,4,36,8,8.3,5.8194,0,0,2,1,0.5,5.0,0,6,0,0,sure_thing
DON-1900,referido,educacion,F,42,medio_alto,59.94,73.73,8.82,0.0064,0,28.09,0.381,36,34,2,0.9444,0,19,41,14,1,0.3543,0.0447,17,0,19,9.4,7.8843,0,0,1,0,0.0,6.0,1,4,0,1,persuadable
DON-1901,evento,medio_ambiente,M,40,medio,23.9,43.4,0.13,0.0453,1,11.67,0.2689,18,17,1,0.9444,0,0,18,7,0,0.4331,0.0175,1,77,0,9.4,6.6621,1,0,3,1,0.3333,1.0,1,9,0,0,sure_thing
DON-1902,calle,medio_ambiente,F,36,alto,96.26,76.17,1.97,-0.0123,0,35.74,0.4693,17,17,0,1.0,0,34,20,7,1,0.3927,0.0919,14,36,34,10.0,7.167,0,0,3,1,0.3333,13.0,1,6,1,0,persuadable
DON-1903,referido,emergencias,F,38,medio_alto,55.69,71.58,1.83,0.0143,0,26.38,0.3685,20,18,2,0.9,1,90,23,13,0,0.5653,0.0424,46,44,90,9.0,7.2672,0,0,1,0,0.0,9.0,1,9,1,0,persuadable
DON-1904,calle,infancia,M,55,alto,167.26,202.16,9.29,0.0232,1,93.4,0.462,9,7,2,0.7778,0,61,7,3,0,0.4981,0.0565,15,3,61,7.8,7.5068,0,0,1,1,1.0,3.0,1,5,0,0,sure_thing
DON-1905,evento,educacion,F,37,medio_alto,25.54,19.14,0.87,-0.0104,0,5.43,0.2838,24,24,0,1.0,3,8,20,4,2,0.2382,0.1003,44,75,8,10.0,6.132,0,1,0,0,,,1,9,1,0,sleeping_dog
DON-1906,calle,medio_ambiente,M,24,alto,172.53,284.8,21.04,0.0191,0,113.59,0.3988,34,31,3,0.9118,1,15,34,2,0,0.0589,0.0118,35,80,15,9.1,9.1783,0,0,1,0,0.0,23.0,0,9,0,0,persuadable
DON-1907,telefono,salud,F,51,medio_alto,35.52,65.51,1.67,0.0402,1,21.37,0.3262,21,17,4,0.8095,2,5,24,12,5,0.5142,0.2421,21,96,5,8.1,7.2275,0,0,2,0,0.0,8.0,0,9,0,0,sure_thing
DON-1908,online,medio_ambiente,M,39,medio,12.99,13.3,0.03,0.008,0,2.99,0.2251,3,2,1,0.6667,0,7,3,0,0,0.2177,0.1047,40,33,7,6.7,3.7111,0,0,0,0,,,0,7,0,0,persuadable
DON-1909,online,salud,F,42,medio_bajo,7.26,8.91,0.04,0.0325,1,2.57,0.2882,7,7,0,1.0,0,12,7,4,2,0.5818,0.3039,63,22,12,10.0,4.149,0,0,0,0,,,1,4,0,0,sure_thing
DON-1910,calle,medio_ambiente,M,62,medio,19.37,16.6,1.36,-0.0102,0,4.05,0.2437,14,11,3,0.7857,0,27,12,3,1,0.3087,0.1437,47,3,27,7.9,5.4528,1,1,0,0,,,1,9,1,0,persuadable
DON-1911,online,infancia,otro,41,bajo,5.12,3.48,0.32,-0.0229,0,0.95,0.2729,14,14,0,1.0,0,0,12,5,1,0.4293,0.1007,35,9,0,10.0,3.9064,0,1,0,0,,,1,3,1,0,persuadable
DON-1912,referido,infancia,M,45,medio,15.78,26.98,0.13,0.0309,1,7.13,0.2642,23,23,0,1.0,0,10,25,8,2,0.3424,0.1121,36,11,10,10.0,6.4322,0,0,3,1,0.3333,7.0,0,5,0,0,sure_thing
DON-1913,telefono,infancia,otro,26,medio,13.44,11.53,0.04,-0.0068,0,2.97,0.258,21,21,0,1.0,1,16,21,12,3,0.5799,0.167,5,2,16,10.0,5.4936,2,1,0,0,,,0,10,0,1,persuadable
DON-1914,online,emergencias,F,39,medio,25.24,14.05,1.09,-0.0403,0,3.74,0.2664,11,11,0,1.0,0,4,11,4,0,0.3643,0.0665,90,7,4,10.0,5.047,0,0,3,2,0.6667,7.0,0,6,0,0,persuadable
DON-1915,online,emergencias,M,49,alto,198.52,112.07,10.02,-0.0128,0,53.29,0.4755,34,33,1,0.9706,0,1,33,15,5,0.4786,0.165,6,98,1,9.7,8.2457,0,0,3,2,0.6667,3.0,0,3,0,0,persuadable
DON-1916,evento,medio_ambiente,F,21,alto,166.67,444.03,1.21,0.0504,1,199.74,0.4498,33,27,6,0.8182,0,15,35,12,6,0.3438,0.195,12,35,15,8.2,9.5925,1,0,0,0,,,0,9,0,0,sure_thing
DON-1917,referido,educacion,otro,44,medio_bajo,7.96,19.27,0.26,0.0418,1,5.08,0.2638,34,33,1,0.9706,0,20,38,13,1,0.3612,0.0321,21,65,20,9.7,6.4864,0,0,3,1,0.3333,11.0,0,6,0,0,sure_thing
DON-1918,evento,medio_ambiente,M,43,medio,14.9,2.94,0.27,-0.0236,0,0.76,0.2597,34,31,3,0.9118,0,20,31,11,2,0.368,0.0955,4,14,20,9.1,4.6147,0,0,0,0,,,0,6,0,0,persuadable
DON-1919,online,salud,M,42,medio,14.35,1.0,1.92,-0.0339,0,0.32,0.3151,32,32,0,1.0,0,8,28,23,8,0.8511,0.3143,27,6,8,10.0,3.4965,1,0,1,1,1.0,15.0,0,9,0,0,persuadable
DON-1920,online,educacion,F,55,medio,12.73,11.74,0.16,-0.0023,0,3.21,0.2737,34,31,3,0.9118,0,5,36,18,2,0.5071,0.067,6,21,5,9.1,5.9919,0,0,2,1,0.5,1.0,0,4,0,0,persuadable
DON-1921,evento,emergencias,M,46,medio_alto,44.3,51.6,2.93,0.0412,1,20.12,0.3899,4,3,1,0.75,0,4,4,2,1,0.5994,0.2813,77,70,4,7.5,5.3346,0,1,0,0,,,1,4,1,0,persuadable
DON-1922,calle,medio_ambiente,M,61,medio,22.11,23.3,0.81,0.0041,0,6.21,0.2665,13,12,1,0.9231,0,0,12,5,0,0.4265,0.0077,65,15,0,9.2,5.7167,0,0,2,1,0.5,1.0,1,4,0,0,persuadable
DON-1923,evento,educacion,M,29,medio,24.11,26.43,0.01,0.0044,0,6.22,0.2353,22,20,2,0.9091,1,4,19,8,3,0.4256,0.177,23,10,4,9.1,6.3673,0,0,3,2,0.6667,15.0,1,7,1,1,persuadable
DON-1924,online,infancia,M,43,medio_alto,48.81,44.29,1.78,-0.0084,0,15.73,0.3552,11,11,0,1.0,1,34,9,3,1,0.3519,0.1692,17,1,34,10.0,6.1907,0,0,3,2,0.6667,4.0,1,9,1,0,persuadable
DON-1925,referido,emergencias,M,43,medio_alto,35.23,36.6,0.18,0.0019,0,14.65,0.4004,21,20,1,0.9524,0,0,18,9,1,0.5421,0.0647,3,44,0,9.5,6.6459,0,0,0,0,,,1,3,1,0,persuadable
DON-1926,calle,infancia,M,28,medio_bajo,8.3,10.95,0.45,0.0354,1,2.7,0.2467,9,9,0,1.0,0,0,7,1,0,0.1666,0.0616,51,25,0,10.0,4.6007,0,0,1,0,0.0,5.0,0,5,0,0,sure_thing
DON-1927,evento,salud,F,54,medio_alto,48.85,53.14,2.04,0.0126,0,19.82,0.373,7,6,1,0.8571,0,2,7,2,0,0.3444,0.0303,14,13,2,8.6,5.9215,0,0,1,1,1.0,5.0,0,7,0,0,persuadable
DON-1928,online,salud,F,72,medio,16.99,18.73,0.01,0.0039,0,4.86,0.2595,26,24,2,0.9231,0,10,23,8,3,0.3565,0.1395,8,33,10,9.2,6.1903,2,0,3,1,0.3333,1.0,1,9,0,0,persuadable
DON-1929,evento,salud,M,41,medio_bajo,7.13,9.02,0.08,0.0295,1,1.97,0.2186,9,8,1,0.8889,1,8,9,2,1,0.2749,0.1238,160,54,8,8.9,4.4089,0,0,1,1,1.0,7.0,0,8,0,0,sure_thing
DON-1930,calle,infancia,F,48,bajo,4.87,5.64,0.36,0.0121,0,0.86,0.1528,13,12,1,0.9231,3,3,10,1,0,0.1898,0.0295,33,12,3,9.2,4.3084,0,0,2,1,0.5,6.0,1,9,0,1,persuadable
DON-1931,evento,emergencias,F,43,medio,15.44,21.98,0.25,0.0385,1,5.61,0.2551,11,10,1,0.9091,0,2,9,2,0,0.3238,0.0263,2,42,2,9.1,5.4922,0,1,3,0,0.0,8.0,1,5,1,0,sure_thing
DON-1932,evento,infancia,otro,32,medio,11.77,7.85,0.41,-0.0104,0,1.75,0.2229,32,28,4,0.875,2,55,32,20,2,0.6292,0.0916,48,13,55,8.8,5.5302,0,0,0,0,,,1,7,0,0,persuadable
DON-1933,evento,salud,M,18,medio_bajo,13.3,14.51,0.25,0.0182,0,3.98,0.2741,5,5,0,1.0,0,48,5,2,0,0.4406,0.0567,41,194,48,10.0,4.298,0,0,0,0,,,1,3,1,0,persuadable
DON-1934,evento,infancia,M,32,medio_alto,54.86,103.08,6.98,0.0366,1,37.88,0.3675,24,23,1,0.9583,0,29,21,4,2,0.208,0.1018,15,59,29,9.6,7.814,1,0,3,0,0.0,1.0,1,9,0,1,sure_thing
DON-1935,evento,medio_ambiente,F,23,medio_alto,32.69,73.4,1.26,0.0566,1,27.93,0.3805,22,18,4,0.8182,0,5,24,10,1,0.4502,0.0761,3,41,5,8.2,7.3876,0,0,3,1,0.3333,19.0,1,4,0,0,sure_thing
DON-1936,referido,salud,F,64,medio_bajo,5.65,1.27,0.34,-0.0228,0,0.33,0.2611,34,32,2,0.9412,0,7,29,10,0,0.3578,0.0184,20,8,7,9.4,3.7883,0,0,0,0,,,1,6,1,0,persuadable
DON-1937,calle,medio_ambiente,F,40,bajo,6.69,6.98,0.03,0.0048,0,1.76,0.2526,9,9,0,1.0,0,21,8,1,0,0.2265,0.0817,43,39,21,10.0,4.1561,0,0,2,1,0.5,2.0,1,6,0,0,persuadable
DON-1938,referido,infancia,F,37,medio_alto,32.4,23.8,0.07,-0.0295,0,9.48,0.3984,9,9,0,1.0,0,6,9,4,1,0.4844,0.177,2,72,6,10.0,5.3716,0,0,1,0,0.0,3.0,0,5,0,0,persuadable
DON-1939,online,infancia,M,53,bajo,4.97,2.88,0.07,-0.0191,0,0.69,0.2403,22,19,3,0.8636,0,15,25,5,2,0.212,0.1081,5,60,15,8.6,4.1645,0,0,3,1,0.3333,18.0,0,7,0,0,persuadable
DON-1940,calle,medio_ambiente,F,27,alto,59.62,76.61,1.1,0.0106,0,35.72,0.4663,27,25,2,0.9259,0,21,26,10,5,0.422,0.2116,28,67,21,9.3,7.635,0,0,3,2,0.6667,4.0,1,4,0,0,persuadable
DON-1941,calle,educacion,M,32,medio,14.53,1.0,0.85,-0.0508,0,0.25,0.2503,26,21,5,0.8077,0,14,24,8,2,0.3567,0.0873,24,17,14,8.1,3.2958,0,0,2,1,0.5,18.0,0,6,0,0,persuadable
DON-1942,online,educacion,M,42,medio,25.86,34.62,1.09,0.0226,1,8.71,0.2516,15,15,0,1.0,0,10,15,3,0,0.2157,0.046,70,17,10,10.0,6.2544,0,1,0,0,,,1,4,1,0,sure_thing
DON-1943,referido,infancia,F,55,medio_bajo,13.04,15.13,0.31,0.0267,1,3.9,0.258,6,6,0,1.0,0,8,5,1,0,0.2802,0.1579,50,34,8,10.0,4.5194,0,0,3,0,0.0,3.0,0,4,0,0,sure_thing
DON-1944,evento,medio_ambiente,M,48,bajo,4.04,4.48,0.21,0.0077,0,1.17,0.2605,14,12,2,0.8571,0,30,15,6,2,0.4193,0.1867,75,14,30,8.6,4.1545,0,0,2,0,0.0,14.0,0,4,0,0,persuadable
DON-1945,referido,infancia,F,45,medio_bajo,8.36,5.94,0.07,-0.0152,0,1.63,0.2745,19,19,0,1.0,0,26,17,7,1,0.4454,0.0768,18,5,26,10.0,4.735,0,0,3,0,0.0,14.0,1,5,1,0,persuadable
DON-1946,online,infancia,F,43,medio_bajo,6.34,6.39,0.02,0.0027,0,1.31,0.2047,3,3,0,1.0,2,23,3,1,0,0.3469,0.1215,46,27,23,10.0,3.0042,0,0,0,0,,,1,8,1,0,persuadable
DON-1947,online,salud,M,47,medio,11.48,27.51,1.11,0.0735,1,7.58,0.2756,19,19,0,1.0,0,9,17,7,0,0.4555,0.035,1,0,9,10.0,6.2609,0,1,2,0,0.0,13.0,0,4,0,0,sure_thing
DON-1948,calle,salud,otro,44,medio_bajo,14.92,14.59,0.62,-0.0056,0,3.6,0.2471,4,3,1,0.75,0,29,4,1,0,0.3706,0.0468,10,64,29,7.5,4.0836,0,0,0,0,,,0,5,0,0,persuadable
DON-1949,online,infancia,otro,28,medio,23.11,20.59,1.21,-0.0136,0,4.81,0.2334,8,8,0,1.0,1,63,7,2,0,0.3345,0.104,31,62,63,10.0,5.1103,0,0,1,1,1.0,6.0,1,8,1,0,persuadable
DON-1950,online,infancia,F,42,medio,20.84,4.76,0.38,-0.0594,0,1.19,0.249,13,13,0,1.0,0,23,14,2,1,0.1895,0.0963,43,36,23,10.0,4.1412,0,1,0,0,,,1,5,1,0,persuadable
